"Source","Target","Weight"
"Cre06.g300350","Cre07.g329882",0.174143999492711
"Cre06.g308450","Cre07.g329882",0.10145789455148
"Cre07.g314600","Cre07.g329882",0.176321155465524
"Cre07.g319550","Cre07.g329882",0.127808820807777
"Cre07.g323400","Cre07.g329882",0.136031941860494
"Cre07.g331850","Cre07.g329882",0.259131120993663
"Cre07.g348100","Cre07.g329882",0.111499957870024
"Cre08.g370950","Cre07.g329882",0.164194714696079
"Cre08.g380763","Cre07.g329882",0.210334590468392
"Cre08.g385950","Cre07.g329882",0.111601965573665
"Cre09.g387060","Cre07.g329882",0.190689463409187
"Cre09.g390750","Cre07.g329882",0.112244445130752
"Cre09.g396289","Cre07.g329882",0.113595713415033
"Cre09.g400250","Cre07.g329882",0.164487862189852
"Cre10.g448100","Cre07.g329882",0.15003608734265
"Cre10.g458900","Cre07.g329882",0.168018806432078
"Cre11.g480079","Cre07.g329882",0.145384731635323
"Cre12.g514300","Cre07.g329882",0.172403064357425
"Cre12.g535800","Cre07.g329882",0.106206388347336
"Cre12.g541750","Cre07.g329882",0.14267429057554
"Cre12.g553600","Cre07.g329882",0.139065156721048
"Cre13.g568316","Cre07.g329882",0.20826115584943
"Cre13.g588800","Cre07.g329882",0.223928820438239
"Cre13.g602300","Cre07.g329882",0.190873599603055
"Cre14.g611517","Cre07.g329882",0.168628693281383
"Cre14.g625350","Cre07.g329882",0.143031261998372
"Cre16.g650300","Cre07.g329882",0.13036836720699
"Cre16.g654950","Cre07.g329882",0.136538268533311
"Cre16.g683250","Cre07.g329882",0.11505923025508
"Cre17.g709876","Cre07.g329882",0.131872641253575
"Cre17.g719522","Cre07.g329882",0.100704356807354
"Cre17.g736329","Cre07.g329882",0.121647034342628
"Cre17.g746147","Cre07.g329882",0.123871593780592
"Cre01.g004926","Cre07.g331850",0.199604539293962
"Cre01.g009500","Cre07.g331850",0.258089209087363
"Cre01.g010350","Cre07.g331850",0.273386575213362
"Cre01.g030650","Cre07.g331850",0.256768172080035
"Cre02.g090150","Cre07.g331850",0.261976858762239
"Cre02.g095102","Cre07.g331850",0.237732488185957
"Cre02.g112600","Cre07.g331850",0.278229417346384
"Cre03.g150400","Cre07.g331850",0.257997807629026
"Cre03.g172800","Cre07.g331850",0.158861699228402
"Cre03.g173000","Cre07.g331850",0.246352786073159
"Cre03.g200991","Cre07.g331850",0.276122884246207
"Cre04.g218450","Cre07.g331850",0.243985540610335
"Cre04.g224350","Cre07.g331850",0.262739451401818
"Cre04.g229000","Cre07.g331850",0.258559225097604
"Cre04.g230928","Cre07.g331850",0.230515306432186
"Cre05.g238100","Cre07.g331850",0.242814866444719
"Cre05.g244850","Cre07.g331850",0.247457710640393
"Cre06.g264400","Cre07.g331850",0.260073703567793
"Cre06.g270500","Cre07.g331850",0.250324947908924
"Cre06.g275150","Cre07.g331850",0.265477777065151
"Cre06.g278134","Cre07.g331850",0.205537766996293
"Cre06.g278228","Cre07.g331850",0.247331856255443
"Cre06.g300350","Cre07.g331850",0.204912826875745
"Cre06.g308450","Cre07.g331850",0.206593405527314
"Cre07.g314600","Cre07.g331850",0.272577416410249
"Cre07.g319550","Cre07.g331850",0.228480461664816
"Cre07.g323400","Cre07.g331850",0.239189400245784
"Cre07.g329882","Cre07.g331850",0.259131120993663
"Cre07.g348100","Cre07.g331850",0.214959206468569
"Cre08.g370950","Cre07.g331850",0.252209589402604
"Cre08.g380763","Cre07.g331850",0.203151855330579
"Cre08.g385950","Cre07.g331850",0.171148607372641
"Cre09.g387060","Cre07.g331850",0.254930530423482
"Cre09.g390750","Cre07.g331850",0.153037538658042
"Cre09.g396289","Cre07.g331850",0.241165171994593
"Cre09.g400250","Cre07.g331850",0.248730341643881
"Cre10.g419350","Cre07.g331850",0.181423737760761
"Cre10.g448100","Cre07.g331850",0.236802979663173
"Cre10.g458900","Cre07.g331850",0.260985784237289
"Cre11.g469400","Cre07.g331850",0.151488141341034
"Cre11.g480079","Cre07.g331850",0.25372739143753
"Cre12.g489350","Cre07.g331850",0.201146321725218
"Cre12.g514300","Cre07.g331850",0.258581689646652
"Cre12.g535800","Cre07.g331850",0.214040858664923
"Cre12.g541750","Cre07.g331850",0.222563972782405
"Cre12.g553600","Cre07.g331850",0.260768187210492
"Cre12.g559700","Cre07.g331850",0.120989637030492
"Cre13.g568316","Cre07.g331850",0.266853389426625
"Cre13.g588800","Cre07.g331850",0.276505481359161
"Cre13.g602300","Cre07.g331850",0.229398093824396
"Cre14.g611517","Cre07.g331850",0.267154113685465
"Cre14.g625350","Cre07.g331850",0.275311757651862
"Cre16.g650300","Cre07.g331850",0.221955057007837
"Cre16.g654950","Cre07.g331850",0.252641301654681
"Cre16.g683250","Cre07.g331850",0.235573117631302
"Cre17.g709876","Cre07.g331850",0.235757611859522
"Cre17.g719522","Cre07.g331850",0.123007266296861
"Cre17.g736329","Cre07.g331850",0.185878877964899
"Cre17.g746147","Cre07.g331850",0.232219568476288
"Cre01.g004926","Cre07.g342450",0.104150214491351
"Cre12.g559700","Cre07.g342450",0.111732520596453
"Cre01.g004926","Cre07.g348100",0.113101548488865
"Cre01.g009500","Cre07.g348100",0.201837763623704
"Cre01.g010350","Cre07.g348100",0.16013528872407
"Cre01.g030650","Cre07.g348100",0.223713106787254
"Cre02.g090150","Cre07.g348100",0.217266393610693
"Cre02.g095102","Cre07.g348100",0.221874180825224
"Cre02.g112600","Cre07.g348100",0.228942097219034
"Cre03.g150400","Cre07.g348100",0.102812232633047
"Cre03.g172800","Cre07.g348100",0.153200092505748
"Cre03.g173000","Cre07.g348100",0.16513174846074
"Cre03.g200991","Cre07.g348100",0.158601218904645
"Cre04.g218450","Cre07.g348100",0.144356366387022
"Cre04.g224350","Cre07.g348100",0.114983615399104
"Cre04.g229000","Cre07.g348100",0.204961845867462
"Cre04.g230928","Cre07.g348100",0.167707818462584
"Cre05.g238100","Cre07.g348100",0.141455991710463
"Cre05.g244850","Cre07.g348100",0.186338246641612
"Cre06.g264400","Cre07.g348100",0.194902670726216
"Cre06.g270500","Cre07.g348100",0.179648702345411
"Cre06.g275150","Cre07.g348100",0.193488824152845
"Cre06.g278134","Cre07.g348100",0.179843521152846
"Cre06.g278228","Cre07.g348100",0.194962188512014
"Cre06.g300350","Cre07.g348100",0.155325466842915
"Cre06.g308450","Cre07.g348100",0.112163952656872
"Cre07.g314600","Cre07.g348100",0.219915791004374
"Cre07.g319550","Cre07.g348100",0.230864132997162
"Cre07.g323400","Cre07.g348100",0.237311814851213
"Cre07.g329882","Cre07.g348100",0.111499957870024
"Cre07.g331850","Cre07.g348100",0.214959206468569
"Cre08.g370950","Cre07.g348100",0.248381476963933
"Cre08.g385950","Cre07.g348100",0.121059458995131
"Cre09.g387060","Cre07.g348100",0.158573434756185
"Cre09.g390750","Cre07.g348100",0.13809491345801
"Cre09.g396289","Cre07.g348100",0.176351065023881
"Cre09.g400250","Cre07.g348100",0.162950811156767
"Cre10.g419350","Cre07.g348100",0.130051566713028
"Cre10.g448100","Cre07.g348100",0.176024352433487
"Cre10.g458900","Cre07.g348100",0.24414436325295
"Cre11.g469400","Cre07.g348100",0.134822292894493
"Cre11.g480079","Cre07.g348100",0.217620264196541
"Cre12.g489350","Cre07.g348100",0.135753449256816
"Cre12.g514300","Cre07.g348100",0.198685070141334
"Cre12.g535800","Cre07.g348100",0.158029316842697
"Cre12.g541750","Cre07.g348100",0.145784118580872
"Cre12.g553600","Cre07.g348100",0.164607672023581
"Cre13.g568316","Cre07.g348100",0.14354601469878
"Cre13.g588800","Cre07.g348100",0.223152945617408
"Cre14.g611517","Cre07.g348100",0.249517507156826
"Cre14.g625350","Cre07.g348100",0.153957573370288
"Cre16.g650300","Cre07.g348100",0.132583802320872
"Cre16.g654950","Cre07.g348100",0.125938797598648
"Cre16.g683250","Cre07.g348100",0.214214625561209
"Cre17.g709876","Cre07.g348100",0.135898435523541
"Cre17.g719522","Cre07.g348100",0.11494019113783
"Cre17.g736329","Cre07.g348100",0.18960765815383
"Cre17.g746147","Cre07.g348100",0.155886469267603
"Cre01.g004926","Cre08.g370950",0.153597223726803
"Cre01.g009500","Cre08.g370950",0.228200662096892
"Cre01.g010350","Cre08.g370950",0.180628399489825
"Cre01.g030650","Cre08.g370950",0.251703976426336
"Cre02.g090150","Cre08.g370950",0.230995164947499
"Cre02.g095102","Cre08.g370950",0.245919872131561
"Cre02.g112600","Cre08.g370950",0.251025821487882
"Cre03.g150400","Cre08.g370950",0.143175825939574
"Cre03.g172800","Cre08.g370950",0.169002183330075
"Cre03.g173000","Cre08.g370950",0.210340299818841
"Cre03.g200991","Cre08.g370950",0.183460492214869
"Cre04.g218450","Cre08.g370950",0.17498709137471
"Cre04.g224350","Cre08.g370950",0.175460279297488
"Cre04.g229000","Cre08.g370950",0.226190947272341
"Cre04.g230928","Cre08.g370950",0.185220106852789
"Cre05.g238100","Cre08.g370950",0.178866225545091
"Cre05.g244850","Cre08.g370950",0.19964776171469
"Cre06.g264400","Cre08.g370950",0.200706797492772
"Cre06.g270500","Cre08.g370950",0.213167879794438
"Cre06.g275150","Cre08.g370950",0.209221574901151
"Cre06.g278134","Cre08.g370950",0.21515443350158
"Cre06.g278228","Cre08.g370950",0.202652075287784
"Cre06.g300350","Cre08.g370950",0.197831839035753
"Cre06.g308450","Cre08.g370950",0.14248910236642
"Cre07.g314600","Cre08.g370950",0.217620908617498
"Cre07.g319550","Cre08.g370950",0.250639919311974
"Cre07.g323400","Cre08.g370950",0.250508079917208
"Cre07.g329882","Cre08.g370950",0.164194714696079
"Cre07.g331850","Cre08.g370950",0.252209589402604
"Cre07.g348100","Cre08.g370950",0.248381476963933
"Cre08.g380763","Cre08.g370950",0.159167488517925
"Cre08.g385950","Cre08.g370950",0.146227371805123
"Cre09.g387060","Cre08.g370950",0.178657674258499
"Cre09.g390750","Cre08.g370950",0.159909717933895
"Cre09.g396289","Cre08.g370950",0.199781621031667
"Cre09.g400250","Cre08.g370950",0.195629219616657
"Cre10.g419350","Cre08.g370950",0.17096567686141
"Cre10.g448100","Cre08.g370950",0.197505959905176
"Cre10.g458900","Cre08.g370950",0.25145192225523
"Cre11.g469400","Cre08.g370950",0.155834832476642
"Cre11.g480079","Cre08.g370950",0.238460713580055
"Cre12.g489350","Cre08.g370950",0.170000701550716
"Cre12.g514300","Cre08.g370950",0.231560753756666
"Cre12.g535800","Cre08.g370950",0.196732876145814
"Cre12.g541750","Cre08.g370950",0.199038637253713
"Cre12.g553600","Cre08.g370950",0.181957110980759
"Cre12.g559700","Cre08.g370950",0.104434640981797
"Cre13.g568316","Cre08.g370950",0.181403003494947
"Cre13.g588800","Cre08.g370950",0.235165061489307
"Cre13.g602300","Cre08.g370950",0.161988106799026
"Cre14.g611517","Cre08.g370950",0.251744255752465
"Cre14.g625350","Cre08.g370950",0.185434262402137
"Cre16.g650300","Cre08.g370950",0.204296732475048
"Cre16.g654950","Cre08.g370950",0.178406107277178
"Cre16.g683250","Cre08.g370950",0.229282227208509
"Cre17.g709876","Cre08.g370950",0.159015833812155
"Cre17.g719522","Cre08.g370950",0.162677533910146
"Cre17.g736329","Cre08.g370950",0.236838537112353
"Cre17.g746147","Cre08.g370950",0.204482790490986
"Cre01.g009500","Cre08.g380763",0.131658917155278
"Cre01.g010350","Cre08.g380763",0.12289659958645
"Cre01.g030650","Cre08.g380763",0.15832368094856
"Cre02.g090150","Cre08.g380763",0.14773050585239
"Cre02.g095102","Cre08.g380763",0.14980225775386
"Cre02.g112600","Cre08.g380763",0.197021856377882
"Cre03.g150400","Cre08.g380763",0.183566531607351
"Cre03.g173000","Cre08.g380763",0.17772574587294
"Cre03.g200991","Cre08.g380763",0.155645881435611
"Cre04.g218450","Cre08.g380763",0.119405754946491
"Cre04.g224350","Cre08.g380763",0.12681366779666
"Cre04.g229000","Cre08.g380763",0.18077553332008
"Cre05.g238100","Cre08.g380763",0.112442751777639
"Cre05.g244850","Cre08.g380763",0.155223615222931
"Cre06.g264400","Cre08.g380763",0.12733023120038
"Cre06.g270500","Cre08.g380763",0.140586326221114
"Cre06.g275150","Cre08.g380763",0.104634411992734
"Cre06.g278134","Cre08.g380763",0.135410867544602
"Cre06.g278228","Cre08.g380763",0.140043157985068
"Cre06.g300350","Cre08.g380763",0.14930958399235
"Cre06.g308450","Cre08.g380763",0.11737737978986
"Cre07.g314600","Cre08.g380763",0.142133886512071
"Cre07.g319550","Cre08.g380763",0.129823786521649
"Cre07.g323400","Cre08.g380763",0.140792945023399
"Cre07.g329882","Cre08.g380763",0.210334590468392
"Cre07.g331850","Cre08.g380763",0.203151855330579
"Cre08.g370950","Cre08.g380763",0.159167488517925
"Cre09.g387060","Cre08.g380763",0.146335758421242
"Cre09.g400250","Cre08.g380763",0.163950417436077
"Cre10.g448100","Cre08.g380763",0.124826233736505
"Cre10.g458900","Cre08.g380763",0.141593673772491
"Cre11.g480079","Cre08.g380763",0.13883441525756
"Cre12.g514300","Cre08.g380763",0.193482914818638
"Cre12.g535800","Cre08.g380763",0.109694690584472
"Cre12.g541750","Cre08.g380763",0.164477149207945
"Cre12.g553600","Cre08.g380763",0.1465835449152
"Cre13.g568316","Cre08.g380763",0.139708508161862
"Cre13.g588800","Cre08.g380763",0.208890498728645
"Cre13.g602300","Cre08.g380763",0.119736210067991
"Cre14.g611517","Cre08.g380763",0.146863202299811
"Cre14.g625350","Cre08.g380763",0.131255451789574
"Cre16.g654950","Cre08.g380763",0.12576426772204
"Cre17.g709876","Cre08.g380763",0.120424833762708
"Cre17.g736329","Cre08.g380763",0.104546532708127
"Cre17.g746147","Cre08.g380763",0.12377779866088
"Cre01.g009500","Cre08.g385950",0.196674376117656
"Cre01.g010350","Cre08.g385950",0.20682361082601
"Cre01.g030650","Cre08.g385950",0.131411955287979
"Cre02.g090150","Cre08.g385950",0.157839966751301
"Cre02.g095102","Cre08.g385950",0.171932732385348
"Cre02.g112600","Cre08.g385950",0.192543287939862
"Cre03.g150400","Cre08.g385950",0.126983662784022
"Cre03.g172800","Cre08.g385950",0.155266645604562
"Cre03.g173000","Cre08.g385950",0.149153230978677
"Cre03.g200991","Cre08.g385950",0.191396987979618
"Cre04.g218450","Cre08.g385950",0.149106821254365
"Cre04.g224350","Cre08.g385950",0.18325448854471
"Cre04.g229000","Cre08.g385950",0.163187244914276
"Cre04.g230928","Cre08.g385950",0.130433604292627
"Cre05.g244850","Cre08.g385950",0.156407575552318
"Cre06.g264400","Cre08.g385950",0.187892298798612
"Cre06.g270500","Cre08.g385950",0.182413928932695
"Cre06.g275150","Cre08.g385950",0.17687233192324
"Cre06.g278134","Cre08.g385950",0.165593850247672
"Cre06.g278228","Cre08.g385950",0.181670606323949
"Cre06.g300350","Cre08.g385950",0.124047132978362
"Cre06.g308450","Cre08.g385950",0.136030814079812
"Cre07.g314600","Cre08.g385950",0.179504853896703
"Cre07.g319550","Cre08.g385950",0.169709514341353
"Cre07.g323400","Cre08.g385950",0.163817126127936
"Cre07.g329882","Cre08.g385950",0.111601965573665
"Cre07.g331850","Cre08.g385950",0.171148607372641
"Cre07.g348100","Cre08.g385950",0.121059458995131
"Cre08.g370950","Cre08.g385950",0.146227371805123
"Cre09.g387060","Cre08.g385950",0.177402890957744
"Cre09.g390750","Cre08.g385950",0.163383912669235
"Cre09.g396289","Cre08.g385950",0.14998857071003
"Cre09.g400250","Cre08.g385950",0.151544824508667
"Cre10.g419350","Cre08.g385950",0.152613654568073
"Cre10.g448100","Cre08.g385950",0.140317290014753
"Cre10.g458900","Cre08.g385950",0.128404811461664
"Cre11.g469400","Cre08.g385950",0.147810343596404
"Cre11.g480079","Cre08.g385950",0.164485689283558
"Cre12.g489350","Cre08.g385950",0.191403508335598
"Cre12.g514300","Cre08.g385950",0.190260068912402
"Cre12.g535800","Cre08.g385950",0.173514359829671
"Cre12.g541750","Cre08.g385950",0.158588455375847
"Cre12.g553600","Cre08.g385950",0.192614358763758
"Cre13.g568316","Cre08.g385950",0.132514255956146
"Cre13.g588800","Cre08.g385950",0.174202546150114
"Cre13.g602300","Cre08.g385950",0.114293685169661
"Cre14.g611517","Cre08.g385950",0.154561515243569
"Cre14.g625350","Cre08.g385950",0.210993063499041
"Cre16.g654950","Cre08.g385950",0.178543739942268
"Cre16.g683250","Cre08.g385950",0.138582117982665
"Cre17.g709876","Cre08.g385950",0.1671531109971
"Cre17.g719522","Cre08.g385950",0.124027878704335
"Cre17.g736329","Cre08.g385950",0.163811891451069
"Cre17.g746147","Cre08.g385950",0.167550338067152
"Cre01.g004926","Cre09.g387060",0.167888335128638
"Cre01.g009500","Cre09.g387060",0.204966811206674
"Cre01.g010350","Cre09.g387060",0.246514799189763
"Cre01.g030650","Cre09.g387060",0.20645007775185
"Cre02.g090150","Cre09.g387060",0.232106360165719
"Cre02.g095102","Cre09.g387060",0.180147427622642
"Cre02.g112600","Cre09.g387060",0.227265149776664
"Cre03.g150400","Cre09.g387060",0.215831456052737
"Cre03.g172800","Cre09.g387060",0.153944877987006
"Cre03.g173000","Cre09.g387060",0.219065807562322
"Cre03.g200991","Cre09.g387060",0.245949660924741
"Cre04.g218450","Cre09.g387060",0.225460733108843
"Cre04.g224350","Cre09.g387060",0.238287576743745
"Cre04.g229000","Cre09.g387060",0.226661693309457
"Cre04.g230928","Cre09.g387060",0.20765898440527
"Cre05.g238100","Cre09.g387060",0.179498633640346
"Cre05.g244850","Cre09.g387060",0.208521120677657
"Cre06.g264400","Cre09.g387060",0.217980737179687
"Cre06.g270500","Cre09.g387060",0.206288791146002
"Cre06.g275150","Cre09.g387060",0.221124504018657
"Cre06.g278134","Cre09.g387060",0.161925996079741
"Cre06.g278228","Cre09.g387060",0.217343586070295
"Cre06.g300350","Cre09.g387060",0.153186449159057
"Cre06.g308450","Cre09.g387060",0.188281992285649
"Cre07.g314600","Cre09.g387060",0.225740158393521
"Cre07.g319550","Cre09.g387060",0.173309292425375
"Cre07.g323400","Cre09.g387060",0.177411190739597
"Cre07.g329882","Cre09.g387060",0.190689463409187
"Cre07.g331850","Cre09.g387060",0.254930530423482
"Cre07.g348100","Cre09.g387060",0.158573434756185
"Cre08.g370950","Cre09.g387060",0.178657674258499
"Cre08.g380763","Cre09.g387060",0.146335758421242
"Cre08.g385950","Cre09.g387060",0.177402890957744
"Cre09.g390750","Cre09.g387060",0.125226550038116
"Cre09.g396289","Cre09.g387060",0.214682624350484
"Cre09.g400250","Cre09.g387060",0.194883429673042
"Cre10.g419350","Cre09.g387060",0.164550579068633
"Cre10.g448100","Cre09.g387060",0.201510118050559
"Cre10.g458900","Cre09.g387060",0.183812743860102
"Cre11.g469400","Cre09.g387060",0.140947313519639
"Cre11.g480079","Cre09.g387060",0.189638603814967
"Cre12.g489350","Cre09.g387060",0.202162290409773
"Cre12.g514300","Cre09.g387060",0.201144752737666
"Cre12.g535800","Cre09.g387060",0.184757639274628
"Cre12.g541750","Cre09.g387060",0.179656590145763
"Cre12.g553600","Cre09.g387060",0.239952184871759
"Cre12.g559700","Cre09.g387060",0.12338243009164
"Cre13.g568316","Cre09.g387060",0.274922289846131
"Cre13.g588800","Cre09.g387060",0.211321584945992
"Cre13.g602300","Cre09.g387060",0.193481341144091
"Cre14.g611517","Cre09.g387060",0.200870504177383
"Cre14.g625350","Cre09.g387060",0.246350789088837
"Cre16.g650300","Cre09.g387060",0.16145042306168
"Cre16.g654950","Cre09.g387060",0.221342496193209
"Cre16.g683250","Cre09.g387060",0.173581607738436
"Cre17.g709876","Cre09.g387060",0.215698696952899
"Cre17.g719522","Cre09.g387060",0.100871931997126
"Cre17.g736329","Cre09.g387060",0.138290734047272
"Cre17.g746147","Cre09.g387060",0.197639926823017
"Cre01.g009500","Cre09.g390750",0.198156933457611
"Cre01.g010350","Cre09.g390750",0.157249106384979
"Cre01.g030650","Cre09.g390750",0.128523394751798
"Cre02.g090150","Cre09.g390750",0.147485493711667
"Cre02.g095102","Cre09.g390750",0.165840610634854
"Cre02.g112600","Cre09.g390750",0.154441400785893
"Cre03.g172800","Cre09.g390750",0.11873833830597
"Cre03.g173000","Cre09.g390750",0.106617590359217
"Cre03.g200991","Cre09.g390750",0.141811862323853
"Cre04.g218450","Cre09.g390750",0.10251422685289
"Cre04.g224350","Cre09.g390750",0.119549645454466
"Cre04.g229000","Cre09.g390750",0.127308526328033
"Cre04.g230928","Cre09.g390750",0.105257090336961
"Cre05.g244850","Cre09.g390750",0.128222126578047
"Cre06.g264400","Cre09.g390750",0.163058158325557
"Cre06.g270500","Cre09.g390750",0.159804045517782
"Cre06.g275150","Cre09.g390750",0.153026450994648
"Cre06.g278134","Cre09.g390750",0.169895744141517
"Cre06.g278228","Cre09.g390750",0.117299743313242
"Cre06.g300350","Cre09.g390750",0.149174939304207
"Cre07.g314600","Cre09.g390750",0.185026088436451
"Cre07.g319550","Cre09.g390750",0.170209096218023
"Cre07.g323400","Cre09.g390750",0.164156289443503
"Cre07.g329882","Cre09.g390750",0.112244445130752
"Cre07.g331850","Cre09.g390750",0.153037538658042
"Cre07.g348100","Cre09.g390750",0.13809491345801
"Cre08.g370950","Cre09.g390750",0.159909717933895
"Cre08.g385950","Cre09.g390750",0.163383912669235
"Cre09.g387060","Cre09.g390750",0.125226550038116
"Cre09.g396289","Cre09.g390750",0.122774519849374
"Cre09.g400250","Cre09.g390750",0.107309709583543
"Cre10.g448100","Cre09.g390750",0.100294425797146
"Cre10.g458900","Cre09.g390750",0.151930225729423
"Cre11.g469400","Cre09.g390750",0.137477180163
"Cre11.g480079","Cre09.g390750",0.157355505257849
"Cre12.g489350","Cre09.g390750",0.103151263783167
"Cre12.g514300","Cre09.g390750",0.170855140641737
"Cre12.g535800","Cre09.g390750",0.113413578200939
"Cre12.g541750","Cre09.g390750",0.107550780283255
"Cre12.g553600","Cre09.g390750",0.1332349214941
"Cre13.g568316","Cre09.g390750",0.100614628913664
"Cre13.g588800","Cre09.g390750",0.185762860469893
"Cre14.g611517","Cre09.g390750",0.16182023102855
"Cre14.g625350","Cre09.g390750",0.163090686640814
"Cre16.g654950","Cre09.g390750",0.135162350759391
"Cre16.g683250","Cre09.g390750",0.165869769301968
"Cre17.g736329","Cre09.g390750",0.15696057154936
"Cre17.g746147","Cre09.g390750",0.131066929482769
"Cre01.g004926","Cre09.g396289",0.128128652174329
"Cre01.g009500","Cre09.g396289",0.195501078416026
"Cre01.g010350","Cre09.g396289",0.179199861266641
"Cre01.g030650","Cre09.g396289",0.206228146899767
"Cre02.g090150","Cre09.g396289",0.232333820022311
"Cre02.g095102","Cre09.g396289",0.198704630675393
"Cre02.g112600","Cre09.g396289",0.243211794288923
"Cre03.g150400","Cre09.g396289",0.112559942949352
"Cre03.g172800","Cre09.g396289",0.138800297111405
"Cre03.g173000","Cre09.g396289",0.18048105016733
"Cre03.g200991","Cre09.g396289",0.201254636219518
"Cre04.g218450","Cre09.g396289",0.151458428472673
"Cre04.g224350","Cre09.g396289",0.138214084916677
"Cre04.g229000","Cre09.g396289",0.221456346720312
"Cre04.g230928","Cre09.g396289",0.17545221705796
"Cre05.g238100","Cre09.g396289",0.137516653851979
"Cre05.g244850","Cre09.g396289",0.191738973967746
"Cre06.g264400","Cre09.g396289",0.179806109909765
"Cre06.g270500","Cre09.g396289",0.156366047233901
"Cre06.g275150","Cre09.g396289",0.19099720927198
"Cre06.g278134","Cre09.g396289",0.162841674827789
"Cre06.g278228","Cre09.g396289",0.199106063870952
"Cre06.g300350","Cre09.g396289",0.126932995382804
"Cre06.g308450","Cre09.g396289",0.114716188335395
"Cre07.g314600","Cre09.g396289",0.223869550498657
"Cre07.g319550","Cre09.g396289",0.182553742575865
"Cre07.g323400","Cre09.g396289",0.18789140236279
"Cre07.g329882","Cre09.g396289",0.113595713415033
"Cre07.g331850","Cre09.g396289",0.241165171994593
"Cre07.g348100","Cre09.g396289",0.176351065023881
"Cre08.g370950","Cre09.g396289",0.199781621031667
"Cre08.g385950","Cre09.g396289",0.14998857071003
"Cre09.g387060","Cre09.g396289",0.214682624350484
"Cre09.g390750","Cre09.g396289",0.122774519849374
"Cre09.g400250","Cre09.g396289",0.164121134315858
"Cre10.g419350","Cre09.g396289",0.112308777702851
"Cre10.g448100","Cre09.g396289",0.178068881511329
"Cre10.g458900","Cre09.g396289",0.19683404039083
"Cre11.g469400","Cre09.g396289",0.116101764351094
"Cre11.g480079","Cre09.g396289",0.183624343486823
"Cre12.g489350","Cre09.g396289",0.144557836964561
"Cre12.g514300","Cre09.g396289",0.181260836619748
"Cre12.g535800","Cre09.g396289",0.144360620151259
"Cre12.g541750","Cre09.g396289",0.133953121110727
"Cre12.g553600","Cre09.g396289",0.186618626461466
"Cre12.g559700","Cre09.g396289",0.110493388969122
"Cre13.g568316","Cre09.g396289",0.18889428698919
"Cre13.g588800","Cre09.g396289",0.220996892215444
"Cre14.g611517","Cre09.g396289",0.211660691396778
"Cre14.g625350","Cre09.g396289",0.172278688324164
"Cre16.g650300","Cre09.g396289",0.111118229537976
"Cre16.g654950","Cre09.g396289",0.125858566105618
"Cre16.g683250","Cre09.g396289",0.175718723193117
"Cre17.g709876","Cre09.g396289",0.156223666890069
"Cre17.g736329","Cre09.g396289",0.143092887108948
"Cre17.g746147","Cre09.g396289",0.134915814270374
"Cre01.g004926","Cre09.g400250",0.142100884707535
"Cre01.g009500","Cre09.g400250",0.17951734023201
"Cre01.g010350","Cre09.g400250",0.176980835837454
"Cre01.g030650","Cre09.g400250",0.229494112754794
"Cre02.g090150","Cre09.g400250",0.204974556479017
"Cre02.g095102","Cre09.g400250",0.198950768702634
"Cre02.g112600","Cre09.g400250",0.252110353543824
"Cre03.g150400","Cre09.g400250",0.15970324508483
"Cre03.g172800","Cre09.g400250",0.155188391179398
"Cre03.g173000","Cre09.g400250",0.250112888547438
"Cre03.g200991","Cre09.g400250",0.199483279455738
"Cre04.g218450","Cre09.g400250",0.169321186488339
"Cre04.g224350","Cre09.g400250",0.207491995792912
"Cre04.g229000","Cre09.g400250",0.229182171132946
"Cre04.g230928","Cre09.g400250",0.148654431887926
"Cre05.g238100","Cre09.g400250",0.19818906030427
"Cre05.g244850","Cre09.g400250",0.174863569724803
"Cre06.g264400","Cre09.g400250",0.175662018005958
"Cre06.g270500","Cre09.g400250",0.185194789909431
"Cre06.g275150","Cre09.g400250",0.183370614741887
"Cre06.g278134","Cre09.g400250",0.160604244466464
"Cre06.g278228","Cre09.g400250",0.220752162337634
"Cre06.g300350","Cre09.g400250",0.138259411154035
"Cre06.g308450","Cre09.g400250",0.182903824336434
"Cre07.g314600","Cre09.g400250",0.171757256235775
"Cre07.g319550","Cre09.g400250",0.189339037424862
"Cre07.g323400","Cre09.g400250",0.19760360926151
"Cre07.g329882","Cre09.g400250",0.164487862189852
"Cre07.g331850","Cre09.g400250",0.248730341643881
"Cre07.g348100","Cre09.g400250",0.162950811156767
"Cre08.g370950","Cre09.g400250",0.195629219616657
"Cre08.g380763","Cre09.g400250",0.163950417436077
"Cre08.g385950","Cre09.g400250",0.151544824508667
"Cre09.g387060","Cre09.g400250",0.194883429673042
"Cre09.g390750","Cre09.g400250",0.107309709583543
"Cre09.g396289","Cre09.g400250",0.164121134315858
"Cre10.g419350","Cre09.g400250",0.181614089176096
"Cre10.g448100","Cre09.g400250",0.213472461882871
"Cre10.g458900","Cre09.g400250",0.194214503192043
"Cre11.g469400","Cre09.g400250",0.13413074703313
"Cre11.g480079","Cre09.g400250",0.205277502760621
"Cre12.g489350","Cre09.g400250",0.195910576926857
"Cre12.g514300","Cre09.g400250",0.208180371111771
"Cre12.g535800","Cre09.g400250",0.211375685949506
"Cre12.g541750","Cre09.g400250",0.227571416636108
"Cre12.g553600","Cre09.g400250",0.181516462066563
"Cre12.g559700","Cre09.g400250",0.137894866808266
