"","SRR393780_FPKM","SRR393781_FPKM","SRR393782_FPKM","SRR393783_FPKM","SRR393784_FPKM","SRR393785_FPKM","SRR393786_FPKM","SRR393787_FPKM"
"Cre09.g387250",3.60828883258118,3.04947220194731,3.07963581889128,2.90286081542462,3.71015070203785,3.37246461858944,3.83246473610863,3.6477059299585
"Cre09.g387282",1.64522667598965,1.65877359577302,0.543179099137315,1.58848318624961,0,1.43784027477474,0.928285417088273,1.36143150413314
"Cre09.g387300",3.14659168740229,2.63403094921074,2.55509462714418,2.5558750393718,1.24241348754074,1.67629900637194,0.729772882931513,1.4920531361729
"Cre09.g387319",0.678790368652407,1.67874350364665,1.01889050389065,1.29331750789401,1.23022146203415,1.04556878170329,0,1.39851455239658
"Cre09.g387350",0.221790485849831,0.693242947164694,0.923608639433657,1.10713880431927,1.43857497468302,1.12229501787223,0.871793981103794,1.15362377202018
"Cre09.g387356",1.76810384926778,1.94769233637775,2.3149429952117,2.09219728776794,1.55800797457068,1.65571818083415,0.793761072157279,1.46965158439432
"Cre09.g387393",4.30675802625739,4.04314324153096,3.97384083953315,4.13459060354059,4.37315400538575,4.50953750411389,4.52732060787705,4.26069564576522
"Cre09.g387400",0.371206439564211,0.512246105460984,0.585276973963732,0.386222714555389,0.621816985249497,0.743707113530356,0.995491031341989,0.87921720584444
"Cre09.g387430",1.08528867481699,1.0018670814035,0.521613630018088,0.90333140830605,1.61626358466156,1.72697504350757,1.71771480304153,1.73277280647583
"Cre09.g387450",2.94790736496553,3.10842911030311,3.84867801840773,3.60131618429899,3.61980033806524,3.44750514247389,3.65122394298988,3.41787411296578
"Cre09.g387467",4.70982548083261,4.48326115995213,4.25216584236436,4.80339237882705,4.55713434277504,4.56070272819351,5.41996691742942,5.21722295977487
"Cre09.g387500",3.57279267725843,3.67763226698784,3.39671163083988,3.33020270174199,3.75281280489086,3.52484099668951,3.79545527204412,3.49593814930375
"Cre09.g387502",0.055248556718806,0.125378934249676,0.080725055752261,0.360657561944229,0.0530821346258478,0.107637524738948,0.0444015339175498,0.163064570328649
"Cre09.g387504",3.30439421966803,2.78401392780727,2.076353860756,2.48122659829191,2.53198523850179,2.82007886399474,2.57961945623028,2.51106821920623
"Cre09.g387541",1.52007520562873,2.18496259605227,1.25543426189794,1.50636328422122,1.78874416885193,1.85928977142358,2.12616673000653,1.77184755676876
"Cre09.g387550",2.54417871294249,2.76580416571974,2.32534035821702,2.43944761006362,2.17845332321252,2.29915965294283,2.20296930395658,2.42280888710656
"Cre09.g387578",0.00524952279379513,0.445240426822451,0.504626493656023,0.537840733863005,1.85530006775107,1.15165752659948,1.79307184446486,2.25316636271582
"Cre09.g387600",1.79367119156395,1.79655207213494,1.99921712556642,1.89408046688604,2.64125006128653,2.9488362940509,4.31610952961396,4.23037980339677
"Cre09.g387615",1.98347340483071,1.56261610253828,1.82001553283561,1.53084483413845,2.62517929507177,2.61767227488178,4.00880955531959,3.27639839823524
"Cre09.g387650",0,0.253835612539067,0,0.1149730294867,0,0.086657151190886,0,0.529107291772021
"Cre09.g387652",1.53257629692845,2.01006726500619,2.69023157827836,2.06655077902063,2.79141818716404,2.82010133567328,3.3129192490427,2.76794500285152
"Cre09.g387689",1.50767287794059,2.0348284488171,2.04092047790848,2.45795931869491,2.04828850681631,2.45177291154145,2.63929468639863,2.80180017120877
"Cre09.g387700",3.92419492170948,3.51556108061297,3.25885807646796,3.20869672714711,3.70259105821655,2.98728447971906,3.90079919893024,3.15201788099343
"Cre09.g387726",7.78390186190609,7.87077157619478,7.21360974280478,7.31173015350539,7.87711845568036,7.83874381635963,7.46250227259726,7.31492306173917
"Cre09.g387750",1.42842650583664,1.30425402060982,0.899682998598387,0.726015057179262,1.31189832024841,1.39730463957144,1.11125838540379,1.14398761613363
"Cre09.g387763",3.67390687943237,3.42507924475286,1.98617790070334,2.15295892288039,2.27222031404598,2.82145920099247,1.95539836559526,2.32577207965793
"Cre09.g387800",7.09771612974375,6.80536985132729,6.33944919859232,6.31088357395899,5.83467582545866,5.62082390776882,5.60418106397795,5.46011673607921
"Cre09.g387801",3.50883427425123,3.61175075883018,4.53189294170059,4.64546533970162,4.18496259605227,4.4755583517317,3.56448792140941,4.04154964501142
"Cre09.g387838",4.8933136670454,4.94697877281109,4.99990532003122,4.88417296176464,4.80715396125253,5.11392131994097,4.47903002921842,4.30920529725426
"Cre09.g387850",1.36922636347855,1.44023465744575,1.26774552042129,1.26338902477789,1.31373924458626,1.14653140828918,0.689167634434604,1.44315573881656
"Cre09.g387875",8.66874673413722,8.57419235504266,7.54222709031368,7.62167828152382,7.10043106880527,7.08314953077288,6.84052617730625,6.46861426880418
"Cre09.g387900",1.58754261632917,1.68615535962553,1.71384095673832,1.75676712406263,1.91995021436383,1.70282595878791,2.17306345445491,1.97353413381138
"Cre09.g387912",2.81102911180836,2.67174173862309,2.89495353998123,2.30482641435028,3.09290594750297,2.94848310980377,2.78749306312277,2.55392321668775
"Cre09.g387949",4.56998316730572,4.39608411834751,4.64717633580774,4.53661867398029,4.1676630068528,4.0825152584073,4.33237138487572,4.18458181632718
"Cre09.g387950",1.8122024682074,1.60107367018862,1.08320655905278,1.13170800301404,1.83148409375492,1.78937035851518,1.89639973819947,1.81226408927552
"Cre09.g387951",1.12821420240192,1.29312324477638,0.949343681541959,1.28412320231649,1.59820320272957,1.67447421066046,2.37582070854587,2.16802901665256
"Cre09.g387986",2.27446742634045,1.18038977561257,0.823719201961129,1.36095977455753,2.06928971271553,1.61164926422667,2.35757170958651,1.9335310940884
"Cre09.g388000",2.6609468660107,2.33216941792584,2.45036404243609,2.71899939475131,2.50840836845196,2.6832764959553,2.47638428000882,2.29446489265228
"Cre09.g388023",1.18343569766866,1.38683853119972,1.85401161051868,1.2387012734444,0,0.625216241150654,2.20448819912624,1.28453190031515
"Cre09.g388050",2.09483734901942,2.25214615800048,2.21957125695325,2.65249108400046,2.65061293033261,2.57460049009819,0.722165213055681,2.54766451462116
"Cre09.g388060",2.8213489859083,3.39482690233626,3.10219115332554,2.85070742688509,3.70056178717247,3.9642784796309,3.56313371911268,3.54507876232379
"Cre09.g388097",2.90675209023623,3.20614306969137,2.11035990223788,2.51242917838387,1.49467673120923,2.31153508458515,2.80429729269436,2.27200526727221
"Cre09.g388100",1.5413264987183,1.39097577974716,1.26018226571166,1.51358675362213,1.83362281834506,2.22898795678392,3.28359735163067,3.34195160019632
"Cre09.g388134",2.83398908089944,2.28661505244321,3.00887766454743,2.97882895826835,2.99152456706967,2.7514272998331,3.03902430767155,2.91412437697029
"Cre09.g388150",4.94061781587016,4.83866945099319,4.13724119171159,4.40642102139942,4.47893945724786,4.3271484082987,3.86265967189599,4.07645648159332
"Cre09.g388171",1.42394921723445,1.99249291495726,0.975942681337205,1.64856668123239,2.17507743206016,2.3083200974872,1.24072952149,1.9117529310547
"Cre09.g388200",12.3260446047504,12.3943501471452,12.2397387347333,12.327047331653,12.095664041724,12.1433034872599,11.8553201284678,11.9180209225275
"Cre09.g388208",3.94138805980796,3.42103609024312,3.82063850887603,3.66953706264667,4.30252377773564,3.9976446821357,4.04387815433247,4.04670058674162
"Cre09.g388245",1.54404019395511,1.97774517487342,2.00718832379908,2.4535597203082,2.39605808027263,1.90534704828099,1.63451892475684,1.65695850810284
"Cre09.g388282",2.17138298945831,2.60842368412456,2.00599275432255,2.31789156327888,2.11780473650944,1.85423108856527,0.976613656765335,1.85282984584345
"Cre09.g388319",1.72456296530667,2.19699724914161,1.9834004371526,2.02083285704827,1.61969940819812,1.94820835115583,1.93071841684812,2.02299269756095
"Cre09.g388350",0,0.891088612375925,0.69426510597402,0.880809319442719,0.918425163787296,0.810311476340169,0.670824930136182,0.867824525076508
"Cre09.g388351",0.95532619611629,0.359204035026769,1.431917084418,1.88105765928225,0.461518082346665,1.65373418760802,3.61792141578276,3.26889246186382
"Cre09.g388352",2.05194628100956,1.40947783468066,1.25679932940236,1.03290485984168,1.91230878910143,1.52375263010511,2.47558818154736,1.95877958494879
"Cre09.g388353",0.0174671558520137,0.152183419055045,0.970023129612416,1.09698369475188,0.247424456697711,0.130154240564404,1.817422698729,1.59270339565501
"Cre09.g388355",0.022633848098229,0.235129029171801,0.222020570296761,0.693266145534851,0.236037006877081,0.135368066973412,1.08042572209465,1.03409595540789
"Cre09.g388356",2.36867617008294,2.72884566030987,2.28472732365533,1.95636523716133,0.772239555128581,1.35351526129194,0.95774896699211,0.737434970769079
"Cre09.g388372",0.915536962476126,1.01212524926816,0.666180307569708,0.606987932690259,1.00113207132721,0.819715591393085,0.730015576733271,1.09220067121893
"Cre09.g388393",0.85664314594926,1.431917084418,1.80333451114527,1.47106256884613,2.3010754428453,2.41280049021906,1.50614998198859,1.61148874655742
"Cre09.g388400",4.40881374267496,4.15131494415379,4.5314313691031,4.14733112343315,4.04938681315573,3.76540744412536,4.01216637902421,4.07784969213035
"Cre09.g388430",1.78567190459377,2.0498398388127,2.16124598367993,1.79739072765443,1.82409572855238,2.21745408396672,2.34843356654355,2.49650325476287
"Cre09.g388450",2.84868602957487,2.73696631551355,2.04753838876336,2.55054117707132,2.27559116111297,2.78975637337033,1.66767417214457,2.55350058787534
"Cre09.g388467",6.21689133271344,6.29197368735401,6.57187851836784,6.45990533502201,6.70063391401832,6.63018411078499,6.40553804336649,6.35687976325992
"Cre09.g388500",2.84377485915734,3.44639519840659,2.07407379635929,2.32435843052858,2.3276528770298,2.66065257044334,1.63716042062142,2.52715543298793
"Cre09.g388504",1.97023154200839,2.23640995762367,1.80714056287017,2.04500604200744,2.43458819854848,2.18461037829297,2.36479932377051,2.34484837651655
"Cre09.g388541",2.41082680616501,1.98210464636395,2.34380859421437,2.37846723195414,2.79788040985336,2.42267166400845,1.98978208070444,2.84761614512204
"Cre09.g388550",3.53801661332917,4.05431018710056,4.10682567675897,4.0487680290841,3.57654632372013,3.87936269338524,3.15178090129952,3.46614418334914
"Cre09.g388578",4.34631160873427,3.87875476392055,3.11928810811896,3.65713691764547,4.12763327972587,3.15020708301476,3.27941780647425,3.00621542791828
"Cre09.g388600",0.677090538782453,1.17447672982235,0.403865403344306,0.725843221114126,0.993631614597561,0.950001002298425,0.783127217097811,0.89170147636951
"Cre09.g388615",4.04816642114978,3.71090008532576,3.24991554359398,3.16298178129659,3.58191760772283,3.4381624175336,3.08969305065491,3.19433609728944
"Cre09.g388650",1.48831447789209,1.30654223423781,2.07086327840294,2.38044963604173,2.61347036065017,2.31572851713764,2.42783408986787,2.58345409612469
"Cre09.g388652",0.610090543546055,0.518618727268053,0.532451621210715,0.215023722240652,0.597106824804587,0.311147338579782,0.746532056605272,0.448046707378404
"Cre09.g388689",2.76484930341296,2.58392579238778,3.53945662708491,3.08356229653178,3.66827800305682,3.21449320521402,3.10982355176265,3.26385620734004
"Cre09.g388700",3.06577391637883,2.64910726501915,2.36087271235975,2.53855306229684,2.41466866321515,2.43957526854042,2.55225655454236,2.51707155946998
"Cre09.g388726",5.46674456668886,5.48300635145934,5.59314757157709,5.31269784291316,5.85065942651774,5.64354741999643,6.34784810742226,6.14464396874673
"Cre09.g388750",4.62139550026352,4.55434326566276,5.0605143676287,5.20679948664706,4.86043646072151,4.92389078425029,5.35456499895441,5.07991566128604
"Cre09.g388763",3.16690018807021,2.94702086695816,3.73176976037697,3.60196981831842,3.87621241368539,3.66721091248087,3.38450299611916,3.49472280644683
"Cre09.g388800",4.20259794924148,4.34599950136238,4.72920469800247,4.5881929226911,4.92307309698738,4.85799094471423,4.86663602575737,4.72221462388676
"Cre09.g388801",2.30428615076404,2.30488772878368,3.11845441839735,2.69435203632807,2.31066003766802,2.55705712405916,3.2657264262115,3.46583084065435
"Cre09.g388838",1.97858737438211,2.02013945965182,2.34820408637974,2.37852549525474,1.91430810662933,2.06667820656414,3.88796386134329,3.34686188815007
"Cre09.g388850",5.96360821439766,5.95503608674951,5.43585858024319,5.39290125262343,5.94362131978556,5.71769287175219,6.05143953613152,5.9645418779623
"Cre09.g388852",0.180968932236158,0,0,0,0,0.21478878973354,0,0.16625139447612
"Cre09.g388875",2.71467194277353,2.66744937353319,3.05751265764761,3.13813620350847,3.10814972557716,2.93546540542181,3.3553856325889,3.2759948361337
"Cre09.g388900",0,0.430271354516926,0.948293588008449,0.470908521054229,1.25085852020692,0.291669562176143,1.77041044520966,0.933522029746294
"Cre09.g388912",1.05950756943849,1.74388544988814,1.11806730303587,1.50591632906695,1.97787702986399,2.1303675158952,2.19542634590232,1.96937339671523
"Cre09.g388949",1.55242133995324,1.39890304216306,1.52867132892528,1.65673432124526,1.9125387366965,1.7839175726038,1.63645525705441,1.81663247141573
"Cre09.g388986",0.796410864347819,1.3006860463324,1.71935870030414,1.9302869572117,0.855943466560928,1.33032319001644,1.27653239758277,1.37523409513446
"Cre09.g389000",3.02485509347736,3.30706270461883,2.37522575293941,2.85293768207724,3.63360557875109,3.50773122363828,4.03707467201071,3.3570015642484
"Cre09.g389001",0,0.511762519396173,0.835233678519131,0.502120776943051,0.915429880937193,0.914051644182457,0.476848252021543,0.785849312465955
"Cre09.g389023",0.748762621734673,0.557939377469141,0.661650194515441,0.427944013473385,0.276036835681488,0.666273037620632,1.08729989237314,1.88605062890309
"Cre09.g389050",2.35742532339426,2.31246768970698,4.38358679875235,4.37869194886373,4.84362714484482,4.89941251470806,4.42909368771356,4.26448388651831
"Cre09.g389060",1.63372878637662,2.12500299958367,1.79761899003809,1.62977625214798,1.7972496019332,1.68968382792676,1.95843810724467,2.12658967207642
"Cre09.g389089",2.57670835811971,3.06835438039076,3.39293146797296,2.7421097189053,3.78413750440942,4.12812014840776,4.25200684559509,4.04256554729972
"Cre09.g389097",0.000354169895357459,0.00213817675565774,0.00533979214725531,0.0914853685597343,0.00304554401768709,0.0154359095638771,9.88199273758832e-05,0.0449281499295708
"Cre09.g389100",3.70911414847121,3.57707830875683,3.57156760268071,3.50395927053036,3.12636665167176,3.3907405887874,4.1843675835578,4.05892254266585
"Cre09.g389134",1.29542916670396,1.4970911386034,1.39183919316849,1.28275410925472,2.07475202982477,1.35283195714019,1.21146082369326,1.6463931012189
"Cre09.g389150",3.31143190897998,3.30981501204601,4.20644787184963,4.14954390870909,3.74113256599005,3.71976390711681,4.01094092473953,4.13349776785961
"Cre09.g389200",2.04059790147538,2.64214702682206,2.03600740451101,2.5632264798178,2.48557624141923,2.3516537682503,2.64390235527739,2.07950099738792
"Cre09.g389208",5.50026349083708,5.03049058150032,5.26197829721959,5.04684025420297,3.7573219985693,3.55152832201086,3.92555325308023,3.9981503618012
"Cre09.g389245",2.54298107362833,2.44764795764361,2.60190328003048,2.65621947467295,2.70275283346471,2.31683216275584,1.37495043343793,1.96179740422076
"Cre09.g389250",3.97560267467143,3.54433700407292,1.59034811534068,2.0790640208674,1.42160302987798,1.44086186070525,1.40600869198008,1.71285546419065
"Cre09.g389282",3.24718319455533,2.9047441930929,4.06878257651172,3.83957669861548,3.22434903720271,3.48915754895903,3.91329155860633,4.12357515614762
"Cre09.g389300",2.55371928917126,2.55311962443004,3.00240008972239,3.29864072161527,2.97805098676069,3.16288513439308,3.43354838750919,3.21521729527957
"Cre09.g389319",5.16634588777233,5.1194640846009,4.88875298857874,4.93337906998578,4.4511385630576,4.35849472647171,4.23095614217027,4.3236727006131
"Cre09.g389350",0,0.226904291852459,0,0.201287572803571,0.293301025978358,0.719010788740201,1.87783846369167,1.54227786346833
"Cre09.g389356",3.44435697598822,3.23372243516542,5.12301223396128,5.26657667888045,4.13733957181602,4.1940397602013,4.32132925217693,4.19780250005091
"Cre09.g389393",3.16523503964805,2.898345745494,1.28643171376157,0.620837863185062,0,0.174555985716506,0,0.17613891306165
"Cre09.g389400",2.40691756542251,1.35349267789666,1.40373672652618,0.898506343242186,0.916926771496555,1.04743369011381,1.57150207433838,0.967558193279728
"Cre09.g389430",5.15703966671211,5.13589599082097,3.83523691299304,3.93284544246561,2.7945780629449,2.92012939159579,2.77548465465631,2.69746692514688
"Cre09.g389450",3.52343649885959,3.41926920368406,3.3444521544252,3.49383944144005,1.75730492868938,2.19750687419815,2.04398136210109,1.85497307612105
"Cre09.g389467",1.62917007775213,1.76576386208723,0.885136218323185,1.35383139171279,1.44164813714569,1.65072320739253,1.19312199015508,1.66620212694144
"Cre09.g389500",1.44988355153393,1.67500743420965,1.32915804829909,1.44754216998654,2.17010452565501,2.26348517760465,2.06489319591948,1.93764570690506
"Cre09.g389503",0.0731772168805298,0.253690412910234,0.0487792567140351,0.141831667775674,0.0941332192545497,0.339398529002011,0.478968699677046,0.903477183810051
"Cre09.g389504",2.01685997869093,1.10414876171345,0.512344219253334,1.41114961226231,2.8536743473601,2.39161926427654,2.5205328823354,2.07859958824634
"Cre09.g389541",2.0779675831722,2.55851010401689,1.63950539261493,1.51393536065481,2.30683675314726,2.34499888398749,1.72875207823227,2.18780574553703
"Cre09.g389550",1.98540934819741,1.46415068573224,3.13991310630733,3.31152200639569,3.21738428526101,2.88171159912662,3.98489007035388,3.69700646109314
"Cre09.g389578",2.81330508742246,3.07162196192325,2.29929448589879,2.9257773023537,1.28456151161376,2.1984375762536,1.17783489462956,2.09506023155963
"Cre09.g389600",1.90698677207206,1.62669144024456,2.16241308231917,1.85817997382465,1.58666868056211,1.38650196148492,1.72313912511224,1.56139946089504
"Cre09.g389615",2.57256472235725,2.52542496554625,2.74871454114404,2.6121401486142,1.41705045726019,1.38183154784385,1.30772577718182,1.07196855780139
"Cre09.g389650",1.41017283465734,1.43860690967153,1.33903473893318,0.929687241115965,1.15829824452107,0.911647868988271,1.42353514495223,1.12153268850243
"Cre09.g389652",3.76968712122304,3.80757131008504,4.21664110745848,4.33624767714918,3.50683040751271,3.60947131141145,2.6064209073577,3.00480697750986
"Cre09.g389689",9.09621177032636,8.96986997702081,9.07436895702008,8.95683786194607,8.32084566764572,8.1926478957034,7.01072390191199,6.85637572599537
"Cre09.g389700",4.26552691165019,4.17526110754187,3.7972309224944,3.7110102559271,3.82386142972265,3.73916762946454,3.49303241812834,3.18885189413682
"Cre09.g389726",1.84202543328001,1.76325858544107,2.01754782745561,2.29737339306918,1.26480662953207,1.83060013413572,1.95387981353505,2.3434419348807
"Cre09.g389750",2.20147390133022,1.48250240773742,1.92968875586457,2.28824042470253,1.98111468129028,2.14486214291573,2.06947533156944,2.02571276045072
"Cre09.g389763",4.00830759869212,4.37391264639229,4.38603145993027,4.24162666109885,4.29088144048196,4.28689592942392,4.2803773385495,4.05601119206201
"Cre09.g389801",3.62765352653408,2.94588295751738,3.18498480510091,3.32128017934608,3.20476049166038,2.7378662760106,2.51759569661697,2.54693395987421
"Cre09.g389809",0,0,0,0.572022335914341,0,0,0,0
"Cre09.g389838",0.4618438853643,0.00810444305842446,0.132331251054065,0.039304206552486,0.102648994826051,0.0821627378416282,0.244701992700274,0.130206573709828
"Cre09.g389850",2.92610951476625,2.49049825061084,3.32254976249024,3.0311569625283,3.37880013341185,3.38891690198265,3.34811341748988,3.46404087188989
"Cre09.g389851",0,0,0,0.0473151620730148,0,0,0,0
"Cre09.g389875",2.57669384831833,2.01140976157712,2.10652253133216,1.98694968351996,1.64101879418726,1.6209241726762,2.78913870001599,2.31875066934634
"Cre09.g389900",2.57320969299967,2.43455350577358,2.73826199436335,2.70981335252227,1.99401122295678,2.35273592979649,2.39859663641581,2.49656205392815
"Cre09.g389902",1.33102297054458,1.04085035873214,0,0.603298515560792,1.08509827927197,1.42039077384791,0.790123096128433,1.99583904362486
"Cre09.g389912",2.38966592481131,2.76260182324377,3.61836788144821,3.58892446687358,3.27037494702309,3.25732749340258,2.96060993755244,2.93178893904884
"Cre09.g389949",1.94745670303804,2.29538802183008,1.8060559118785,1.99397500509554,1.55065937465171,1.72108387281124,1.76097031440312,1.52921626190212
"Cre09.g389950",3.706055285548,3.74915879631265,3.95163441683292,4.01520316277295,5.31988162388767,5.28614557015155,5.36673485344648,5.13874894992859
"Cre09.g389986",1.57659953105215,1.91143465383225,2.63513911257131,2.8119374676189,2.2165728214017,2.3365147718793,2.90292061237748,2.37581792894998
"Cre09.g390000",1.63627427135192,1.50642929994998,1.99167330693232,2.09089406917567,2.2931320754856,2.31318779448093,2.19396093689782,2.35972918238544
"Cre09.g390023",5.80396318112504,5.75035192065656,5.30599240193636,5.43668822566531,5.30497458643719,5.1560365451461,5.10388364955819,5.17486178317375
"Cre09.g390050",4.54207847568939,4.81622080854746,4.94987105580987,4.86405734896181,5.38802417581246,5.57331695808094,4.7649724100391,4.81958133309302
"Cre09.g390060",0.762342011465769,1.800313904411,1.37645153826572,1.23622931207672,1.47548961111256,1.4502584537597,1.35715221714096,1.4234759820663
"Cre09.g390097",3.05027356468457,3.09746584568424,2.92585134488759,3.18793556616377,3.10755397028965,3.31713182622861,3.38062140853926,3.25253676669618
"Cre09.g390100",3.49303241812834,3.57274417923201,3.17640735294556,3.39069244555957,3.76713567359476,3.61641651408869,3.83840725098364,2.92701274569459
"Cre09.g390134",3.38509828159214,3.04698514490424,3.75284491056097,3.44503802815628,3.23790171477324,2.97804732472637,3.04140595971061,3.00081128780719
"Cre09.g390150",1.61665881521968,1.60999602147862,0.971772711593419,1.84788068477322,2.58916423669977,2.44238886370837,2.30848902621718,2.49259413063461
"Cre09.g390152",2.97561367937814,2.66624531014182,3.71816432101758,3.47797516024917,3.6665180162866,3.30886904355351,3.83064069459683,3.45618189748648
"Cre09.g390171",2.69161679369303,2.63005127806175,2.86545565291658,2.82165103679666,3.3194228450582,3.22894487270384,3.41179365228155,3.16472514570235
"Cre09.g390200",0,0,0.590908561059801,0,0,0,0,0
"Cre09.g390208",1.54638333128289,1.88719380272427,1.90032391447406,1.86667855260269,1.93710329502767,1.97613630627931,1.92826798043048,1.91214013756838
"Cre09.g390245",3.47428027829413,3.75627609557993,3.48415102386114,3.63346608572074,3.27396638182371,3.36663415239299,2.29276702777477,3.10149544531985
"Cre09.g390250",2.18335946912625,1.60491106943184,2.01636081572869,1.85075542565546,2.44415551373632,2.17683975211787,1.6917708725495,1.74062971070311
"Cre09.g390282",4.6770458743419,4.33216368795453,4.58537120641883,4.55372911766452,4.86142938906678,4.84029705000066,4.45714116245715,4.43424790644847
"Cre09.g390300",0.323772411010411,0.548009425074854,0.903713170067494,0.696007171335472,1.04932407531266,1.08655960119307,0.88910980513821,1.14843956736019
"Cre09.g390319",3.26005125679453,3.29306878754179,3.31588209320677,3.53145632274905,3.03215375277288,3.0499495890065,2.7929427857761,3.23612366987728
"Cre09.g390350",3.60837163765409,3.28870110622227,2.34732265659124,2.26774851623404,2.13534442407294,2.46452712688922,3.02902522632678,2.54476974273205
"Cre09.g390356",0.967904895141089,1.42775097133713,0.939414661300718,1.21788831116454,2.02135535178721,2.00075000643648,1.00934000535103,1.89431721891196
"Cre09.g390400",2.44165610397049,2.23313032364419,1.31853087945791,1.94893718795695,1.7777584526306,1.00540717425042,0,0.825984213283163
"Cre09.g390430",1.05980518431724,1.98361203325257,2.91858087064734,2.34793206261361,1.90904341316558,2.09604253054713,2.70437622946455,2.08194289691463
"Cre09.g390450",0,0.11879957788004,0.705423269542167,0.459737962075392,0.970892665464655,0.637293991729189,1.1873496975772,1.27283540976389
"Cre09.g390467",3.77393304762521,4.15962111342263,4.81406841923543,4.84381806524696,4.2191142973477,4.50303700811904,5.07409435357387,4.84216928796967
"Cre09.g390500",1.30049863009657,1.0516157208439,0.319155457824703,0.430580740924423,0.650776504949949,0.936295325969831,0.590340449616498,0.436489154271292
"Cre09.g390504",0.0892342653768889,0.0357149725827147,0.0516822565148536,0.0558185585023099,0.113779565219846,0.0911240627833623,0.0336082184753485,0.233492982441638
"Cre09.g390541",3.1332511491064,2.9585847298562,3.79000044837948,4.24285398393787,2.95886679727377,3.3005015586625,4.24314351038458,4.09489476145099
"Cre09.g390550",1.18450882206771,2.06054203600861,1.67575722877133,1.46775421336978,1.94887739982734,1.99927486353615,2.03076334948802,2.92729536357459
"Cre09.g390578",3.06580320703784,3.03498159153353,4.27004297879335,4.22943410910003,3.573604776937,3.78593758985838,4.54539389413243,4.55851255300054
"Cre09.g390600",0.578405481398936,1.49336040586249,0.90107347885974,1.67307242943048,2.18356908792691,1.66943955314416,2.20535184668469,1.54213420796755
"Cre09.g390603",0,0,0,0,0,0.251817237969504,0,0
"Cre09.g390604",3.34459134160881,3.53307738462715,3.06430000092494,3.46495573193904,3.31860896654261,3.30673469894644,2.81197855616995,3.18642290610728
"Cre09.g390615",6.40303077635764,6.11359841021167,7.92088874164952,7.67657066510532,7.04631643148948,6.80776706176642,8.03829899091954,7.60824003450901
"Cre09.g390652",0,0,0,0,0,0,1.28613595710699,0
"Cre09.g390678",0,1.81128605776968,0,1.68250138552218,2.67540948095381,1.11414044073296,2.45228704346919,1.84270132507861
"Cre09.g390689",0,0,0.0564398065864175,0,0,0,0,0
"Cre09.g390700",0,0.18895409430309,0,0.359313128473653,0.178148604937858,0.579524847326106,1.64515287825168,1.5574885153562
"Cre09.g390726",4.01393563623615,3.95750605571041,2.71274543441291,3.16241147095544,3.60878559174329,3.35377353373441,3.5419112659359,2.88344682224566
"Cre09.g390750",4.14912113854604,3.99457972421575,3.68126933889177,3.48440885285824,4.12545273398595,3.99838508140939,3.45038911861114,4.02043108275309
"Cre09.g390763",6.54667996842431,6.37210586788785,7.14388315958872,7.09789517839538,7.08309633071827,6.97784086250697,6.91651247251206,6.83569674094915
"Cre09.g390800",3.51873654831392,3.14388642397023,4.62511264943554,4.67180852872375,2.50550988600518,2.32017559912743,3.35344751004552,2.67012651462842
"Cre09.g390801",2.4295034898561,2.38643298258645,0.787232680050143,0.949138207371861,1.05621587172944,1.34653146202802,1.28778550502241,1.33027729090794
"Cre09.g390838",0,0,0,0.0646716730218777,0,0,0,0.0455106304536355
"Cre09.g390850",2.47264113089227,2.55121329676147,2.30713704220492,2.5901492724455,2.6294265672344,2.50093459138964,2.75435093357266,2.69976704350184
"Cre09.g390875",0,0.203206168929109,0,0,0,0,0,0.46965679351651
"Cre09.g390900",1.68942441234254,1.24978511567669,1.73357560919993,1.49708091658321,1.50145952746139,1.52037698679556,1.05530673331832,1.19052636798595
"Cre09.g390912",0.639535027943804,0.377002663193985,0.561202943002702,0.475987582266998,0.813716762223861,1.08057580598523,1.70901707127901,1.75663050683111
"Cre09.g390949",4.83700972810815,4.43636841888005,5.66376586580518,5.55652751292464,5.41385129677022,4.93055758075304,6.00390126809468,5.36748639276451
"Cre09.g390957",1.72632989148086,1.87188700754477,1.61333362236089,1.46885957903558,1.81834340207809,1.5374551151411,1.72636913193838,1.71414878515574
"Cre09.g390986",4.13480414389247,4.04295070248878,2.73679318180698,3.19608135917077,2.39163576010644,2.75992279417558,2.85288176799922,2.84099892062549
"Cre09.g391000",1.59815555144552,1.56760872235444,1.47909601378809,1.19909122409657,2.69741354554157,2.50706898822749,2.38318171762561,2.74891844335133
"Cre09.g391023",5.95497096922472,5.86529034342393,6.0146320210533,5.8890061971947,5.9479045604511,5.72055209160511,5.59417528752636,5.39170242883069
"Cre09.g391050",1.00903896305164,0.917419533964068,0.870317368815276,1.12212932835911,0.965341759543346,1.08322017741305,1.53540105282787,1.60767829421398
"Cre09.g391060",0.00316527496506819,0.0676662489607618,0.0208429532972817,0.590867373316979,0.576874243143866,0.567744996921785,0.769362141872881,1.03503263549341
"Cre09.g391097",11.7753139752538,11.7640836973037,11.6021606533043,11.5762670286229,11.505002663884,11.4358421241158,11.2429358953396,11.2246287965905
"Cre09.g391100",3.29234298545101,2.87489333903553,3.8392945049329,4.07049237385701,2.48444752323393,3.0321678616734,2.7832093738885,3.00594965223722
"Cre09.g391134",1.44843054531056,1.64298338385087,1.683094550911,1.18940077908798,1.63366369686663,1.8564798115342,1.12337484724915,1.85278191604104
